raspPI_filestart,spp,hatchdate,f_status,tagdate,staff,trialdate,accstart,trialstart,trialend,tunneltemp,tagID,treatment,trialID,holdingtank,fl_mm,mass_g,sex,burstnumb,startside,burstFrom,burstTo,stalledAt,burstQual,stimQual,nFalseStart,Notes
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,5,L,0,13,,P,P,,
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,6,R,0,13,,P,P,,Fail Disregard
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,7,R,0,13,,G,G,,Fail Disregard
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,8,L,0,13,,G,G,,Fail Disregard
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,9,R,11,13,,G,G,,
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,10,L,0,13,,G,G,1,Missed 4-9
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,11,L,0,13,,P,P,,Fail Disregard 
T91_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:15:00,11:29:00,11:42:00,12.8,733,LT,T91,2,79,1.66,M,12,R,0,13,,G,G,,"Getting many laser malfunctions, missed many gates due to being near surface"
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,1,R,0,13,,G,G,,"Missed 5, 6, 8, 9, 11, 12 "
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,2,L,5,13,,G,G,,"long rest, fish startled  "
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,3,R,0,13,,G,G,,missed 8 + 9 
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,4,L,6,13,,G,G,,
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,5,R ,4,13,,G,G,,
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,6,L,1,10,,G,G,,
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,7,R,0,13,,G,G,,
T92_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,11:46:00,11:57:00,12:11:00,12.7,05DD,LT,T92,2,74,3.73,F,8,L,0,13,,P,P,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,1,L,1,13,,G,G,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,2,R,0,13,,G,G,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,3,L,3,13,,G,G,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,4,R,2,13,,G,G,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,5,L,2,13,,G,G,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,6,R,0,13,,P,P,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,7,L,0,13,,P,P,,
T93_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:13:00,12:23:00,12:31:00,12.8,NA,FC,T93,1,76,4.1,F,8,R,0,13,,P,P,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,1,R,0,13,,P,G,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,2,L,6,13,,G,G,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,3,R,5,13,,G,G,,"Missed 8,9 "
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,4,L,10,13,,G,G,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,5,R,0,13,,P,P,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,6,L,0,13,,P,P,,Fail disregard 
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,7,L,0,13,,P,P,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,8,R,10,13,,G,P,,
T94_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,"SG,GH ",1/24/24,12:33:00,12:43:00,12:53:00,12.7,669,VT,T94,3,73,3.06,M,9,R,3,13,,G,G,,
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,1,R,2,12,,G,G,,
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,2,R,0,13,,P,P,,Fail disregard
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,3,L,2,13,,G,G,,
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,4,R,0,13,,P,P,,Fail disregard
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,5,L,0,13,,P,P,,Fail disregard
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,6,L,7,13,,G,G,,"Missed 11, 12 "
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,7,R,0,13,,P,P,,"Fail  - fish losing equilibrium, not responding "
T95_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,12:55:00,13:05:00,13:13:00,12.7,NA,FC,T95,1,67,2.19,M,8,L,6,13,,G,G,,Missed 8- 10 
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,1,L,2,11,,G,G,,Missed 10
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,2,R,0,13,,G,G,,startled given long rest 
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,3,R,0,13,,P,P,,Fail disregard
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,4,R,5,13,,G,G,,
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,5,L,7,13,,G,G,,"missed 8-10, 12 "
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,6,R,0,13,,F,P,,
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,7,L,7,13,,G,G,,
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,8,R,0,13,,P,P,,Fail disregard 
T96_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:15:00,13:25:00,13:41:00,12.6,NA,FC,T96,1,78,3.25,F,9,L,7,13,,G,G,,Missed 10 
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,1,L,0,13,,P,P,,"Slightly LOE, long rest "
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,2,L,0,13,,P,P,,Fail disregard 
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,3,R,2,13,,G,G,,Missed 5 - 9 
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,4,L,0,13,,G,G,,"Missed most gates, at surface "
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,5,R,1,12,,G,G,,
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,6,L,0,13,,P,P,,
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,7,R,1,13,,G,G,,
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,8,L,0,13,,P,P,,Fail disregard 
T97_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,13:49:00,14:01:00,14:11:00,12.8,03FC,VT,T97,3,74,2.9,F,9,L,5,13,,G,G,,Missed 8-10 
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,1,L,0,13,,P,P,,
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,2,R,0,13,,P,P,,
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,3,L,8,13,,G,G,,
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,4,R,0,13,,P,P,,Fail disregard 
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,5,L,6,13,,G,G,,
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,6,R,2,12,,G,G,,
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,7,L,7,13,,G,G,,missed 12 
T98_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:25:00,14:35:00,14:49:00,12.6,NA,FC,T98,1,75,2.68,M,8,R,2,13,,G,G,1,
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,1,L,4,13,,G,G,,
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,2,R,0,13,,G,F,,
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,3,L,0,13,,G,G,,"Missed 2, 3, 5"
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,4,R,0,13,,P,P,,
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,5,L,0,13,,G,G,,"Missed 3-5, 11, 12"
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,6,L,0,13,,G,G,,"Missed 3-6, fish slightly LOE "
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,7,L,0,13,,G,G,,
T99_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,14:58:00,15:09:00,15:21:00,12.8,NA,FC,T99,1,76,3.95,F,8,R,6,13,,G,G,,
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,1,L,0,13,,G,G,,"Missed 1, 7-12"
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,2,R,0,13,,P,P,,
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,3,L,0,13,,G,P,,
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,4,R,0,13,,G,G,,"Missed 3-10, at surface "
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,5,L,0,13,,G,G,,Fish LOE after burst 
T100_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:25:00,15:35:00,15:43:00,12.8,017E,VT,T100,3,78,4,F,6,R,0,13,,P,P,,"Fish LOE after burst 5, slightly recovered, euthanized after 6 "
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,1,R,2,6,,G,G,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,2,L,0,13,,G,G,,"Missed 5,6,8"
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,3,R,4,13,,G,G,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,4,L,2,13,,G,G,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,5,R,6,13,,G,G,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,6,L,0,13,,P,P,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,7,R,0,13,,P,P,,
T101_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,15:45:00,15:55:00,16:04:00,12.7,NA,FC,T101,1,84,5.83,F,8,R,0,13,,P,P,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,1,L,5,13,,G,G,,Missed 11+12 
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,2,R,0,13,,P,P,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,3,L,11,13,,F,P,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,4,R,0,10,11,G,P,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,5,L,2,13,,G,G,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,6,L,5,13,,G,G,,
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,7,R,0,13,,P,P,,Fail disregard 
T102_DSExp3_01_24_2024,DS,1/1/23,16,12/22/23,SG ,1/24/24,16:04:00,16:14:00,16:23:00,12.7,NA,FC,T102,1,65,1.8,M,8,L,0,13,,P,P,,
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,1,L,NA,NA,NA,P,P,NA,Fail - disregard
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,2,L,2,13,NA,G,G,NA,missed 7 + 8
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,3,R,3,13,NA,G,G,NA,missed 11 + 12
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,4,L,5,13,NA,G,G,NA,middle gate(9/7) turned off 
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,5,R,3,13,NA,G,G,NA,
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,6,L,2,13,NA,G,G,NA,
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,7,R,5,13,NA,G,G,NA,
T103_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/24,8:45:00,8:55:00,9:08:00,12.6,NA,FC,T103,1,76,3.85,F,8,L,NA,NA,NA,P,P,NA,fail - diregard
T104_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/23,9:11:00,9:21:00,9:33:00,12.6,02B5,VT,T104,3,71,2.73,M,1,R,NA,NA,NA,P,P,NA,panic before starting
T104_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/23,9:11:00,9:21:00,9:33:00,12.6,02B5,VT,T104,3,71,2.73,M,2,L,NA,NA,NA,P,P,1,
T104_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/23,9:11:00,9:21:00,9:33:00,12.6,02B5,VT,T104,3,71,2.73,M,3,R,4,10,NA,G,G,1,"signs of LOE, 1< rest time"
T104_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/23,9:11:00,9:21:00,9:33:00,12.6,02B5,VT,T104,3,71,2.73,M,4,R,NA,NA,NA,F,G,NA,abnormal swimming
T104_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,SG,1/25/23,9:11:00,9:21:00,9:33:00,12.6,02B5,VT,T104,3,71,2.73,M,5,L,NA,NA,NA,F,G,NA,trial end
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,1,L,5,13,NA,G,G,NA,dots: myco on dorsal side
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,2,R,6,13,NA,G,G,NA,
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,3,R,NA,NA,NA,P,P,NA,fail: disregard
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,4,L,NA,NA,NA,P,P,NA,"LOE, >1min rest time"
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,5,R,NA,NA,NA,G,G,NA,laser fail: disregard
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,6,L,2,13,NA,G,G,NA,missed lasers due to swimming at surface
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,7,R,3,13,NA,G,G,NA,"missed 5,7,11,12"
T105_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,9:34:00,9:51:00,10:00:00,12.5,001D,LT,T105,2,71,3.3,F,8,L,2,13,NA,G,G,NA,missed 3-5
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,1,R,3,13,NA,G,G,NA,"missed 11,12"
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,2,L,3,13,NA,G,G,1,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,3,R,3,10,NA,G,G,NA,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,4,L,NA,NA,NA,F,G,NA,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,5,R,NA,NA,NA,P,G,1,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,6,L,6,13,NA,G,G,NA,missed 9-11
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,7,R,NA,NA,NA,P,P,NA,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,8,L,NA,NA,NA,P,P,NA,
T106_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:01:00,10:12:00,10:24:00,12.7,NA,FC,T106,1,75,2.88,M,9,R,NA,NA,NA,P,P,NA,
T107_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:25:00,10:36:00,10:40:00,12.5,NA,FC,T107,1,82,3.86,F,1,L,2,13,11,G,G,NA,
T107_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:25:00,10:36:00,10:40:00,12.5,NA,FC,T107,1,82,3.86,F,2,R,2,13,NA,G,G,NA,"surface swim, missed 5-7"
T107_DSExp3_01_25_2024,DS,1/1/23,16,12/22/23,"SG, ES",1/25/24,10:25:00,10:36:00,10:40:00,12.5,NA,FC,T107,1,82,3.86,F,3,L,NA,NA,NA,NA,NA,NA,"fish left tunnel, jumped out, trial end"
